UniqueID,Probability1
11875,0.919708029
11877,0.583333333
11906,0.919708029
11933,0.583333333
11938,0.821428571
11941,0.1
11942,0.919708029
11947,0.919708029
11957,0.919708029
11966,0.919708029
11969,0.919708029
11971,0.919708029
11976,0.821428571
11978,0.1
11979,0.919708029
11980,0.919708029
11982,0.919708029
11989,0.919708029
11991,0.919708029
11992,0.919708029
11993,0.919708029
11997,0.583333333
12001,0.919708029
12010,0.919708029
12015,0.919708029
12017,0.919708029
12019,0.919708029
12026,0.919708029
12027,0.919708029
12033,0.1
12034,0.821428571
12039,0.919708029
12055,0.919708029
12056,0.919708029
12061,0.919708029
12062,0.919708029
12067,0.919708029
12074,0.821428571
12075,0.821428571
12083,0.919708029
12089,0.919708029
12090,0.919708029
12094,0.919708029
12102,0.919708029
12122,0.821428571
12127,0.333333333
12139,0.919708029
12146,0.919708029
12147,0.919708029
12157,0.919708029
12163,0.1
12169,0.919708029
12180,0.919708029
12185,0.1
12186,0.821428571
12188,0.919708029
12189,0.919708029
12201,0.919708029
12208,0.919708029
12212,0.821428571
12224,0.821428571
12226,0.1
12232,0.919708029
12234,0.919708029
12244,0.919708029
12245,0.919708029
12253,0.1
12263,0.919708029
12283,0.1
12286,0.583333333
12352,0.583333333
12364,0.821428571
12366,0.919708029
12415,0.333333333
12456,0.919708029
12467,0.919708029
12492,0.821428571
12493,0.919708029
12496,0.1
12497,0.583333333
12551,0.919708029
12569,0.919708029
12573,0.919708029
12599,0.919708029
12635,0.919708029
12648,0.919708029
11903,0.188034188
11909,0.188034188
11912,0.188034188
11948,0.188034188
11954,0.188034188
12088,0.188034188
12096,0.188034188
12148,0.188034188
12175,0.188034188
12225,0.188034188
12287,0.188034188
12302,0.188034188
12329,0.188034188
12336,0.188034188
12342,0.188034188
12383,0.188034188
12402,0.188034188
12410,0.188034188
12417,0.188034188
12419,0.188034188
12420,0.188034188
12433,0.188034188
12434,0.188034188
12440,0.188034188
12450,0.571428571
12455,0.188034188
12459,0.188034188
12460,0.188034188
12462,0.188034188
12464,0.188034188
12465,0.188034188
12466,0.188034188
12472,0.571428571
12473,0.188034188
12474,0.188034188
12475,0.188034188
12476,0.188034188
12477,0.188034188
12478,0.188034188
12479,0.188034188
12480,0.188034188
12481,0.188034188
12482,0.188034188
12483,0.188034188
12485,0.188034188
12521,0.571428571
12535,0.188034188
12542,0.188034188
12544,0.188034188
12545,0.188034188
12546,0.188034188
12557,0.571428571
12560,0.571428571
12576,0.1
12578,0.571428571
12583,0.1
12600,0.1
12610,0.571428571
12624,0.571428571
12625,0.571428571
12627,0.571428571
12628,0.1
12632,0.188034188
12645,0.188034188
12646,0.188034188
12647,0.188034188
12650,0.188034188
12658,0.188034188
11924,0.666666667
11944,0.545454545
12008,0.3
12051,0.895833333
12068,0.895833333
12073,0.666666667
12099,0.133333333
12108,0.666666667
12152,0.895833333
12160,0.895833333
12172,0.895833333
12174,0.666666667
12200,0.895833333
12205,0.895833333
12209,0.666666667
12213,0.895833333
12252,0.3
12278,0.666666667
12289,0.666666667
12316,0.3
12403,0.895833333
12406,0.895833333
12435,0.133333333
12447,0.895833333
12448,0.895833333
12470,0.666666667
12471,0.895833333
12484,0.3
12487,0.133333333
12507,0.895833333
12572,0.895833333
12577,0.895833333
12582,0.895833333
12589,0.545454545
12591,0.895833333
12594,0.895833333
12596,0.895833333
12608,0.895833333
12609,0.133333333
11863,0.170731707
11864,0.170731707
11866,0.170731707
11867,0.046511628
11868,0.266666667
11869,0.170731707
11870,0.692307692
11872,0.692307692
11874,0.2
11876,0.170731707
11879,0.692307692
11882,0.170731707
11884,0.170731707
11885,0.266666667
11886,0.170731707
11888,0.170731707
11889,0.125
11890,0.170731707
11892,0.692307692
11894,0.068965517
11895,0.046511628
11897,0.170731707
11899,0.266666667
11904,0.170731707
11905,0.170731707
11908,0.170731707
11911,0.2
11916,0.046511628
11919,0.2
11920,0.170731707
11921,0.170731707
11928,0.2
11929,0.170731707
11931,0.692307692
11932,0.170731707
11936,0.170731707
11939,0.170731707
11952,0.705882353
11958,0.170731707
11963,0.170731707
11964,0.266666667
11988,0.170731707
11994,0.705882353
11998,0.125
11999,0.068965517
12013,0.170731707
12035,0.170731707
12036,0.170731707
12038,0.170731707
12047,0.046511628
12052,0.2
12054,0.2
12057,0.170731707
12060,0.692307692
12069,0.046511628
12070,0.170731707
12071,0.266666667
12077,0.2
12085,0.170731707
12086,0.266666667
12095,0.692307692
12098,0.692307692
12106,0.170731707
12119,0.636363636
12120,0.170731707
12128,0.2
12133,0.692307692
12142,0.636363636
12143,0.170731707
12144,0.170731707
12150,0.170731707
12153,0.170731707
12158,0.170731707
12159,0.170731707
12164,0.111111111
12165,0.170731707
12171,0.2
12178,0.170731707
12179,0.2
12184,0.111111111
12193,0.170731707
12194,0.692307692
12195,0.170731707
12198,0.266666667
12202,0.170731707
12207,0.636363636
12210,0.068965517
12211,0.170731707
12218,0.2
12220,0.125
12222,0.170731707
12223,0.170731707
12235,0.266666667
12243,0.266666667
12251,0.170731707
12256,0.170731707
12258,0.170731707
12259,0.2
12262,0.046511628
12266,0.170731707
12269,0.2
12276,0.170731707
12279,0.2
12281,0.170731707
12290,0.2
12293,0.125
12294,0.170731707
12295,0.2
12296,0.046511628
12299,0.692307692
12304,0.170731707
12307,0.266666667
12309,0.2
12311,0.170731707
12312,0.170731707
12313,0.046511628
12314,0.170731707
12319,0.170731707
12320,0.170731707
12325,0.068965517
12326,0.170731707
12327,0.170731707
12328,0.225806452
12330,0.046511628
12333,0.170731707
12334,0.225806452
12335,0.170731707
12338,0.170731707
12341,0.2
12343,0.170731707
12345,0.705882353
12349,0.170731707
12350,0.125
12351,0.046511628
12358,0.2
12359,0.2
12362,0.2
12365,0.170731707
12369,0.170731707
12370,0.170731707
12371,0.705882353
12373,0.266666667
12375,0.2
12376,0.170731707
12377,0.125
12380,0.636363636
12382,0.170731707
12385,0.170731707
12389,0.170731707
12393,0.170731707
12396,0.170731707
12398,0.170731707
12400,0.170731707
12407,0.2
12408,0.666666667
12409,0.2
12411,0.170731707
12412,0.046511628
12422,0.170731707
12424,0.046511628
12427,0.046511628
12428,0.170731707
12430,0.170731707
12436,0.705882353
12437,0.266666667
12438,0.170731707
12441,0.170731707
12442,0.170731707
12443,0.170731707
12444,0.170731707
12446,0.225806452
12449,0.225806452
12451,0.225806452
12453,0.046511628
12454,0.170731707
12457,0.170731707
12458,0.046511628
12469,0.225806452
12488,0.170731707
12489,0.170731707
12494,0.170731707
12505,0.2
12510,0.170731707
12511,0.170731707
12512,0.266666667
12514,0.170731707
12515,0.111111111
12516,0.2
12517,0.170731707
12519,0.170731707
12520,0.170731707
12524,0.125
12525,0.170731707
12526,0.170731707
12528,0.170731707
12529,0.170731707
12530,0.046511628
12531,0.636363636
12532,0.170731707
12536,0.170731707
12537,0.170731707
12538,0.170731707
12539,0.170731707
12540,0.170731707
12541,0.046511628
12547,0.170731707
12548,0.046511628
12552,0.068965517
12553,0.666666667
12554,0.111111111
12561,0.068965517
12562,0.111111111
12574,0.692307692
12580,0.111111111
12598,0.068965517
12602,0.111111111
12603,0.111111111
12604,0.068965517
12607,0.111111111
12613,0.170731707
12614,0.111111111
12615,0.125
12616,0.111111111
12617,0.692307692
12618,0.068965517
