UniqueID,Probability1
11875,0.952120869
11877,0.916842916
11906,0.944875238
11933,0.879588997
11938,0.925169439
11941,0.319186717
11942,0.993958057
11947,0.999864239
11957,0.998879757
11966,0.871217524
11969,0.692728732
11971,0.768313506
11976,0.808439692
11978,0.471691354
11979,0.975826603
11980,0.438645054
11982,0.763111599
11989,0.988063603
11991,0.875357728
11992,0.928876245
11993,0.99992538
11997,0.121968494
12001,0.729356726
12010,0.995700597
12015,0.729356726
12017,0.975826603
12019,0.953503618
12026,0.99980593
12027,0.989227212
12033,0.352283725
12034,0.755925266
12039,0.351882984
12055,0.999999793
12056,0.999424752
12061,0.993439132
12062,0.988059393
12067,0.993409391
12074,0.30888951
12075,0.421614738
12083,0.953879436
12089,0.620504626
12090,0.999650103
12094,0.959371346
12102,0.999999143
12122,0.547108965
12127,0.894608612
12139,0.999999196
12146,0.999967868
12147,0.959491593
12157,0.991015015
12163,0.489299196
12169,0.850165703
12180,0.613419046
12185,0.668784011
12186,0.487954403
12188,1
12189,0.774605817
12201,0.999999955
12208,0.966003828
12212,0.023154261
12224,0.378259818
12226,0.480384943
12232,0.99999982
12234,0.975835021
12244,0.989663212
12245,0.911487173
12253,0.000837045
12263,0.999994503
12283,0.985644757
12286,0.472945416
12352,0.999725816
12364,2.25028E-05
12366,0.9997208
12415,0.616442388
12456,0.999999991
12467,0.999982955
12492,0.51363084
12493,0.854548556
12496,0.066149742
12497,0.936407516
12551,0.904213864
12569,0.999827685
12573,0.905905518
12599,0.999782703
12635,0.999946611
12648,0.973911776
11862,0.37013407
11873,0.566483685
11880,0.28823868
11883,0.317181671
11887,0.370318665
11896,0.041797035
11898,0.378896303
11900,0.062632501
11907,0.128703331
11910,0.24345139
11915,0.296791075
11917,0.090012218
11926,0.248641729
11934,0.190380447
11935,0.109391968
11943,0.144107809
11951,0.125905012
11962,0.219209858
11965,0.125905012
11986,0.484053432
12012,0.284349576
12014,0.531593733
12016,0.700113506
12024,0.159702253
12037,0.555955509
12040,0.112031959
12043,0.0662155
12050,0.323758056
12078,0.120497505
12100,0.272252611
12101,0.120497505
12103,0.067818673
12104,0.081355543
12109,0.665807214
12110,0.085641638
12131,0.114101655
12135,0.078961395
12137,0.390368876
12170,0.334668078
12176,0.151771207
12197,0.144507956
12216,0.171960521
12233,0.203877505
12238,0.099230025
12242,0.333578528
12246,0.406267233
12247,0.162428642
12250,0.145991274
12255,0.017155518
12267,0.019594136
12277,0.083247416
12282,0.017155518
12284,0.025034584
12288,0.348091932
12292,0.170373889
12298,0.24560072
12300,0.01466623
12301,0.528876096
12306,0.031817376
12317,0.02907988
12318,0.107464807
12321,0.094083215
12323,0.060179148
12337,0.334957135
12347,0.526156104
12355,0.506405208
12356,0.320841963
12360,0.523434559
12363,0.019405886
12368,0.318434275
12372,0.638411311
12379,0.218571872
12381,0.236971033
12384,0.241924614
12386,0.036418652
12387,0.030255491
12390,0.02024588
12394,0.018424374
12395,0.020254219
12397,0.249616933
12399,0.225819874
12401,0.110018409
12404,0.022963428
12405,0.07363527
12414,0.010622169
12416,0.193110165
12418,1.81443E-10
12421,0.006834149
12423,0.00618345
12425,0.00653069
12426,0.114947468
12431,0.067359567
12439,0.083410736
12445,0.076626899
12452,0.072149792
12468,0.031322433
12495,0.026934729
12513,0.213181723
12518,0.06644538
12522,0.042509947
12523,0.112016082
12527,0.173213557
12533,0.055245606
12534,0.177761538
12543,0.164525186
12549,0.435463409
12550,0.467168193
12565,0.42294599
12593,0.416776211
12634,0.000753077
12636,0.204805091
12637,0.119035029
12644,0.556090209
12652,0.043279239
12654,0.159194904
12655,0.542447154
12659,5.83493E-08
11865,0.850903301
11871,0.815081501
11878,0.632679211
11881,0.966677227
11891,0.997449805
11893,0.632679211
11901,0.490226706
11902,0.999611781
11913,0.829654098
11914,0.548027738
11918,0.850903301
11922,0.934204829
11923,0.999946017
11925,0.999599982
11927,0.850940387
11930,0.990585613
11937,0.90152229
11940,0.697708289
11945,0.990585613
11946,0.850940387
11949,0.957849014
11950,0.880727875
11953,0.999934362
11955,0.914933202
11956,0.990585613
11959,0.975621319
11960,0.704103116
11961,0.758585686
11967,0.853394134
11968,0.899423781
11970,0.853394134
11972,0.886363129
11973,0.953291657
11974,0.999994578
11975,0.833786656
11977,0.730758144
11981,0.934937591
11983,0.994967743
11984,0.998757321
11985,0.990585613
11987,0.953869541
11990,0.95674654
11995,0.550371067
11996,0.87075491
12000,0.853394134
12002,0.99899901
12003,0.990399441
12004,0.961699421
12005,0.988188686
12006,0.889730829
12007,0.857014175
12009,0.818021034
12011,0.990399441
12018,0.974594972
12020,0.836107881
12021,0.933300616
12022,0.924603713
12023,0.869722649
12025,0.940059365
12028,0.021604827
12029,0.953246464
12030,0.974594972
12031,0.999691271
12032,0.562586929
12041,0.713208216
12042,0.362123693
12044,0.843012984
12045,0.580356353
12046,0.650513786
12048,0.70110986
12049,0.991262642
12053,0.570084864
12058,0.632815084
12059,0.639292064
12063,0.676528285
12064,0.969055543
12065,0.733180945
12066,0.666083625
12072,0.853430707
12076,0.993464936
12079,0.978310018
12080,0.900129055
12081,0.959297085
12082,0.854574366
12084,0.99084908
12087,0.999202696
12091,0.994869272
12092,0.393916501
12093,0.569531557
12097,0.998137679
12105,0.997553909
12107,0.999787143
12111,0.801547041
12112,0.365210043
12113,0.98564473
12114,0.923604158
12115,0.370289279
12116,0.853430707
12117,0.217273245
12118,0.978288068
12121,0.922197441
12123,0.98921818
12124,0.987205959
12125,0.98578564
12126,0.995403004
12129,0.460675501
12130,0.960964525
12132,0.490153646
12134,0.992818344
12136,0.80073273
12138,0.643838378
12140,0.645788127
12141,0.240428709
12145,0.854574366
12149,0.990585613
12151,0.924804538
12154,0.996168395
12155,0.238294485
12156,0.973320957
12161,0.853430707
12162,0.934978359
12166,0.997155002
12167,0.975578282
12168,0.91847356
12173,0.997155002
12177,0.999788839
12181,0.784286818
12182,0.881372415
12183,0.576683983
12187,0.265448333
12190,0.960964525
12191,0.192475216
12192,0.285358391
12196,0.889245923
12199,0.816006234
12203,0.076110126
12204,0.18225351
12206,0.998126917
12214,0.569531557
12215,0.990668069
12217,0.574729052
12219,0.190236551
12221,0.740064865
12227,0.99957508
12228,0.945027782
12229,0.878720857
12230,0.978939868
12231,0.983675985
12236,0.760893224
12237,0.999994321
12239,0.267489957
12240,0.920851923
12241,0.302687381
12248,0.99463064
12249,0.077300488
12254,0.849329784
12257,0.209655871
12260,0.999956699
12261,0.234777083
12264,0.857014175
12265,0.985980652
12268,0.73594942
12270,0.318599047
12271,0.997548005
12272,0.993375233
12273,0.006224775
12274,0.161956096
12275,0.918734481
12280,0.084872029
12285,0.465350997
12291,0.194578584
12297,0.569531557
12303,0.104523092
12305,0.974084755
12308,0.991557126
12310,0.99750519
12315,0.592743174
12322,0.999202696
12324,0.969005487
12331,0.334111402
12332,0.990399441
12339,0.598099274
12340,0.999946496
12344,0.158151944
12346,0.966260632
12348,0.999934047
12353,0.995750846
12354,0.999999941
12357,0.543126276
12361,0.048723073
12367,0.465350997
12374,0.997548719
12378,0.279036502
12388,0.515793311
12391,0.827438713
12392,0.997622833
12413,0.998830663
12429,0.000718699
12432,0.997155002
12461,0.999982794
12463,0.041312044
12486,0.896905917
12490,0.841595855
