"UniqueID","Probability1"
11862,0.400026559065857
11863,0.451895037283412
11864,0.0112548567684219
11865,0.79745636813803
11866,0.0499624517238568
11867,0.0895941345603126
11868,0.268380830777071
11869,0.0834371884772821
11870,0.0271435104928074
11871,0.756529453345676
11872,0.213529980293449
11873,0.636203777092004
11874,0.218368831358722
11875,0.870835682081669
11876,0.346660861437195
11877,0.897744907158962
11878,0.441776716482599
11879,0.368468135840584
11880,0.274259021011972
11881,0.802688323994853
11882,0.042287611016797
11883,0.147238281115611
11884,0.0757613098299122
11885,0.399911813666712
11886,0.196374980164189
11887,0.669852475682797
11888,0.209248510758708
11889,0.103113832863679
11890,0.0459702214571989
11891,0.95935466662417
11892,0.343688369388735
11893,0.441776716482599
11894,0.271864094443979
11895,0.156391904169468
11896,0.144996748431623
11897,0.311394707165768
11898,0.287225986100258
11899,0.285675530324011
11900,0.210011346134754
11901,0.747677430237463
11902,0.94998653631818
11903,0.0571287787055895
11904,0.434210186845097
11905,0.0873758521158498
11906,0.868377518255523
11907,0.311399846239726
11908,0.225992432674228
11909,0.00118157016913126
11910,0.1968221428555
11911,0.163103586991344
11912,0.185974866543576
11913,0.783404989194729
11914,0.665847637858488
11915,0.432238674535211
11916,0.112762424665673
11917,0.184524504672658
11918,0.79745636813803
11919,0.0437341182546483
11920,0.269410767245931
11921,0.020640606310376
11922,0.841234062293578
11923,0.987041450036866
11924,0.383665903393028
11925,0.981597443270479
11926,0.705796241039737
11927,0.797475768872559
11928,0.604663536604751
11929,0.353275585779677
11930,0.923463778667885
11931,0.314528937448643
11932,0.168732962472156
11933,0.85414056249193
11934,0.0342042119196617
11935,0.0912527039295816
11936,0.256142713030966
11937,0.807530098237072
11938,0.815521273294784
11939,0.150100876431713
11940,0.672107973840581
11941,0.621330000163123
11942,0.935873114396262
11943,0.0927706795775704
11944,0.899979713416132
11945,0.974426937490714
11946,0.797475768872559
11947,0.969791695181892
11948,0.0617007485075308
11949,0.851926823455671
11950,0.775270052317206
11951,0.31326723136581
11952,0.294425385029098
11953,0.985357534785159
11954,0.313946721750493
11955,0.825393704153569
11956,0.923463778667885
11957,0.575532654792367
11958,0.18766230828729
11959,0.855579723754748
11960,0.787640708955864
11961,0.75130110021067
11962,0.0781681996174975
11963,0.212468883067897
11964,0.385617570100702
11965,0.31326723136581
11966,0.866928250396142
11967,0.786016511715152
11968,0.84492197929663
11969,0.844944345376708
11970,0.83486545706741
11971,0.759452839605122
11972,0.805544810530957
11973,0.866957220718806
11974,0.996338031155769
11975,0.834406332858419
11976,0.685292181466827
11977,0.739887602123874
11978,0.650482956714937
11979,0.897979362041651
11980,0.863408109617497
11981,0.8374001645102
11982,0.860037885722518
11983,0.933309066936972
11984,0.976537291746014
11985,0.923463778667885
11986,0.269079329464027
11987,0.834604694254744
11988,0.140505819358669
11989,0.945860624852271
11990,0.876536941832997
11991,0.830108111062261
11992,0.782214689918778
11993,0.991019005073053
11994,0.287766106844179
11995,0.683708729009471
11996,0.795944583018933
11997,0.583780505910591
11998,0.389257792903569
11999,0.428193786402556
12000,0.786016511715152
12001,0.888447154739991
12002,0.959707577865727
12003,0.621623875834896
12004,0.87008031231942
12005,0.953837854316765
12006,0.887692965494141
12007,0.7880298900996
12008,0.235736663654806
12009,0.861407924739143
12010,0.952982364949607
12011,0.928226491056299
12012,0.438087888006916
12013,0.233294174677355
12014,0.715035918524721
12015,0.888447154739991
12016,0.357839196491875
12017,0.897979362041651
12018,0.883163926521715
12019,0.855947243462347
12020,0.767420805316538
12021,0.840430273384395
12022,0.825513545967186
12023,0.768057308920249
12024,0.0948911775952539
12025,0.889488172257583
12026,0.95724451483657
12027,0.940729115496844
12028,0.286637654789608
12029,0.770917693794831
12030,0.883163926521715
12031,0.889146957249822
12032,0.703836610409298
12033,0.773901353128028
12034,0.726786176701058
12035,0.0485260413592096
12036,0.174977079074603
12037,0.553783017556365
