"UniqueID","Probability1"
11862,0.224990476190476
11863,0.198732683982684
11864,0.162766666666667
11865,0.901490084915086
11866,0.292833333333333
11867,0.0863
11868,0.20636887001887
11869,0.0544
11870,0.384649206349206
11871,0.9984
11872,0.255333333333333
11873,0.244433333333333
11874,0.298233333333333
11875,0.933733333333334
11876,0.195055555555556
11877,0.571900000000001
11878,0.671766666666667
11879,0.238849309378924
11880,0.247333333333333
11881,0.682066666666667
11882,0.0438
11883,0.0239877751275112
11884,0.311682683982684
11885,0.158541052806344
11886,0.389707387328637
11887,0.431733333333333
11888,0.206148212898213
11889,0.23870201131574
11890,0.165
11891,0.992
11892,0.159701690331305
11893,0.738733333333333
11894,0.374933333333333
11895,0.225135281385281
11896,0.181233333333333
11897,0.148766666666667
11898,0.193333333333333
11899,0.452090476190476
11900,0.130290476190476
11901,0.590955555555556
11902,0.7523
11903,0.259756265664161
11904,0.302666666666667
11905,0.0863333333333333
11906,0.990580952380952
11907,0.08145
11908,0.22987619047619
11909,0.289119094673443
11910,0.0390666666666666
11911,0.0728508658008658
11912,0.0489558441558441
11913,1
11914,0.0811666666666667
11915,0.196166666666667
11916,0.264464669841309
11917,0.1023
11918,0.676332575757576
11919,0.0924333333333333
11920,0.137861904761905
11921,0.117733333333333
11922,0.9414
11923,0.984766666666667
11924,0.481114285714286
11925,1
11926,0.4691
11927,0.974356751581752
11928,0.0929619769119769
11929,0.0907969696969697
11930,1
11931,0.70393240387064
11932,0.0979439954809991
11933,0.624277777777778
11934,0.239366666666667
11935,0.140557936507937
11936,0.531035229802056
11937,1
11938,0.461433333333334
11939,0.100733333333333
11940,0.746058513708514
11941,0.437933333333333
11942,0.5916
11943,0.0235333333333332
11944,0.615771428571429
11945,0.996
11946,0.974356751581752
11947,0.9956
11948,0.114932456140351
11949,1
11950,0.753009523809524
11951,0.0824333333333333
11952,0.448581199356199
11953,0.988557886557887
11954,0.1073
11955,0.987666666666667
11956,1
11957,0.462912121212121
11958,0.0302999999999999
11959,0.912833333333333
11960,0.9683
11961,0.838533333333334
11962,0.1919
11963,0.053691309507486
11964,0.338482827698119
11965,0.0824333333333333
11966,0.900033333333334
11967,0.986617948717949
11968,0.888714285714286
11969,0.504185714285714
11970,0.981384615384616
11971,0.302666666666667
11972,0.932177777777778
11973,1
11974,0.999333333333333
11975,0.966933333333333
11976,0.3451
11977,0.7847
11978,0.0951954545454545
11979,0.9996
11980,0.557042857142857
11981,0.635524531024531
11982,0.888345238095238
11983,1
11984,0.9108
11985,1
11986,0.62285
11987,0.77808434898435
11988,0.0438666666666666
11989,0.998
11990,0.963876190476191
11991,0.987364285714286
11992,0.861877777777778
11993,0.909766666666667
11994,0.724513421364817
11995,0.156825108225108
11996,0.8102
11997,0.705116666666667
11998,0.162579365079365
11999,0.483803638383253
12000,0.986617948717949
12001,0.825478571428571
12002,0.996066666666667
12003,0.985614285714286
12004,0.908766666666667
12005,0.9992
12006,0.767731440781441
12007,1
12008,0.518966666666666
12009,0.637690476190476
12010,0.977266666666667
12011,0.999114285714286
12012,0.493209523809524
12013,0.113628571428571
12014,0.8391
12015,0.825478571428571
12016,0.524695238095238
12017,0.9996
12018,1
12019,0.954333333333333
12020,0.9521
12021,0.976066666666667
12022,0.9662
12023,0.9058
12024,0.201622222222222
12025,0.952266666666667
12026,0.995866666666667
12027,0.868466666666667
12028,0.0428666666666667
12029,0.422822222222222
12030,1
12031,0.7537
12032,0.518933333333333
12033,0.101452380952381
12034,0.9553
12035,0.0455333333333333
12036,0.351910911310911
12037,0.628533333333334
12038,0.346747619047619
12039,0.665034065934066
12040,0.0317999999999999
12041,0.828081684981686
12042,0.382009523809524
12043,0.190096132376396
12044,0.40947619047619
12045,0.520530588855589
12046,0.669319769119769
12047,0.0809905627825907
12048,0.992966666666667
12049,0.954933333333333
12050,0.0992666666666667
12051,0.812949917402858
12052,0.0973445887445887
12053,0.755574603174603
12054,0.0924333333333333
12055,0.993280952380952
12056,0.581514285714286
12057,0.409863636363636
12058,0.7819
12059,0.867720634920635
12060,0.602567130446745
12061,1
12062,0.998
12063,0.713890476190476
12064,0.957519047619048
12065,0.969072155622156
12066,0.489646897546898
12067,0.913966666666667
12068,0.9729
12069,0.0564333333333333
12070,0.0913
12071,0.155197585039347
12072,1
12073,0.650929365079365
12074,0.539633333333333
12075,0.411666666666667
12076,1
12077,0.189742492148375
12078,0.283883333333333
12079,0.688656060606061
12080,0.668257575757576
12081,0.692513131313131
12082,0.976874933399933
12083,0.959033333333333
12084,0.942966666666667
12085,0.111102766780863
12086,0.155197585039347
12087,0.9751
12088,0.0375666666666666
12089,0.50002380952381
12090,0.76805
12091,0.954080952380952
12092,0.0544267621267621
12093,0.660519780219781
12094,0.931666666666667
12095,0.446072222222222
12096,0.485966666666667
12097,0.787328571428571
12098,0.677420643408879
12099,0.126380802530803
12100,0.0672
12101,0.283883333333333
12102,0.9601
12103,0.0647
12104,0.00576666666666647
12105,0.9689
12106,0.401360622710623
12107,1
12108,0.429455555555556
12109,0.613
12110,0.0924666666666666
12111,0.828620346320346
