UniqueID,Probability1
11865,0.830185186
11871,0.825733674
11875,0.910175425
11877,0.949572012
11878,0.509820389
11881,0.875965323
11891,0.993648185
11893,0.509820389
11901,0.691055005
11902,0.998571959
11906,0.902165754
11913,0.8310195
11914,0.471507541
11918,0.830185186
11922,0.90654179
11923,0.999876396
11924,0.304176162
11925,0.99938393
11927,0.830220633
11930,0.981923226
11933,0.792361003
11937,0.898834507
11938,0.712060597
11940,0.68821109
11941,0.281709653
11942,0.989054766
11944,0.999999969
11945,0.999276869
11946,0.830220633
11947,0.99623827
11949,0.93850257
11950,0.876360408
11953,0.999794951
11955,0.884242551
11956,0.981923226
11957,0.393660458
11959,0.96423439
11960,0.85818466
11961,0.771346372
11966,0.9328085
11967,0.818343597
11968,0.906929646
11969,0.814931792
11970,0.91122376
11971,0.698323931
11972,0.852818247
11973,0.944026853
11974,0.999987723
11975,0.919957644
11976,0.486533067
11977,0.748371743
11978,0.433618892
11979,0.944013564
11980,0.898520668
11981,0.919077089
11982,0.849903122
11983,0.989910358
11984,0.998884308
11985,0.981923226
11987,0.935699693
11989,0.98331895
11990,0.922891358
11991,0.8310195
11992,0.793340919
11993,0.999761729
11995,0.498206931
11996,0.836292347
11997,0.454768242
12000,0.818343597
12001,0.919206542
12002,0.997353663
12003,0.903691944
12004,0.940613902
12005,0.990131272
12006,0.930653728
12007,0.822051876
12008,0.042002437
12009,0.890279624
12010,0.990699867
12011,0.98331895
12015,0.919206542
12017,0.944013564
12018,0.968224051
12019,0.867881677
12020,0.843092244
12021,0.905471093
12022,0.919517009
12023,0.88953356
12025,0.968391792
12026,0.994331796
12027,0.97634836
12028,0.039512364
12029,0.944282966
12030,0.968224051
12031,0.992069318
12032,0.70654899
12033,0.596000889
12034,0.682613721
12039,0.772940303
12041,0.71526705
12042,0.522451255
12044,0.773668728
12045,0.708398352
12046,0.628191376
12048,0.724015429
12049,0.983830522
12051,0.965501803
12053,0.564122004
12055,0.890518112
12056,0.99764447
12058,0.875871156
12059,0.641319196
12061,0.968973544
12062,0.983314825
12063,0.175368148
12064,0.982118436
12065,0.722778628
12066,0.66067192
12067,0.935775298
12068,0.906005847
12072,0.818380976
12073,0.575521147
12074,0.325426153
12075,0.325840575
12076,0.987383352
12079,0.967044792
12080,0.882066403
12081,0.939551757
12082,0.833700857
12083,0.964829033
12084,0.999999999
12087,0.986282723
12089,0.988929901
12090,0.99425278
12091,0.99069755
12092,0.405995648
12093,0.581670071
12094,0.902240197
12097,0.996973813
12099,0.43657724
12102,0.999963289
12105,0.992536513
12107,0.999658904
12108,0.047803514
12111,0.849623234
12112,0.533259201
12113,0.986637665
12114,0.894147008
12115,0.397000687
12116,0.818380976
12117,0.275906855
12118,0.963222405
12121,0.754912896
12122,0.347373795
12123,0.981581766
12124,0.977094862
12125,0.96743854
12126,0.993296199
12127,0.963825472
12129,0.948518722
12130,0.871268482
12132,0.651810551
12134,0.992621754
12136,0.465589115
12138,0.622299385
12139,0.998948176
12140,0.574441038
12141,0.203808734
12145,0.833700857
12146,0.999262349
12147,0.968802381
12149,0.981923226
12151,0.899999691
12152,0.905853297
12154,0.919406981
12155,0.453647187
12156,0.971969194
12157,0.948405321
12160,0.840547269
12161,0.818380976
12162,0.952746249
12163,0.602040775
12166,0.997101409
12167,0.887459892
12168,0.893002385
12169,0.830615171
12172,0.905853297
12173,0.997101409
12174,0.99896314
12177,0.999068346
12180,0.758269219
12181,0.792721469
12182,0.915845951
12183,0.587776021
12185,0.241944841
12186,0.450516413
12187,0.45894319
12188,0.42278283
12189,0.703594846
12190,0.94502057
12191,0.192943385
12192,0.468189157
12196,0.855915644
12199,0.747177969
12200,0.912033434
12201,0.968224051
12203,0.1115613
12204,0.388765917
12205,0.999939231
12206,0.998127859
12208,0.928723224
12209,0.830635405
12212,0.302281528
12213,0.905853297
12214,0.581670071
12215,0.98371839
12217,0.253836102
12219,0.301057357
12221,0.731442819
12224,0.999998998
12226,0.596000889
12227,0.999234848
12228,0.969034445
12229,0.879018897
12230,0.96786031
12231,0.988681098
12232,0.999375944
12234,0.944026853
12236,0.74734845
12237,0.99995777
12239,0.408740823
12240,0.928492652
12241,0.422090189
12244,0.974866035
12245,0.877856973
12248,0.994254217
12249,0.19436309
12252,0.004496387
12253,0.098556824
12254,0.847948505
12257,0.255584629
12260,0.999982432
12261,0.283447851
12263,0.980838408
12264,0.822051876
12265,0.958984166
12268,0.715823624
12270,0.548745508
12271,0.99389157
12272,0.961913464
12273,0.456139334
12274,0.240167613
12275,0.921205864
12278,0.91586533
12280,0.116074592
12283,0.283358434
12285,0.467711444
12286,0.426180969
12289,0.227586483
12291,0.306536983
12297,0.581670071
12303,0.127464553
12305,0.959363145
12308,0.989559985
12310,0.993118519
12315,0.092505647
12316,0.044663548
12322,0.997215757
12324,0.970455826
12331,0.507459962
12332,0.98331895
12339,0.731875914
12340,0.999847184
12344,0.402602287
12346,0.977338906
12348,0.99957479
12352,0.967774235
12353,0.993293243
12354,0.999998789
12357,0.49192109
12361,0.127852742
12364,0.003204609
12366,0.80354465
12367,0.467711444
12374,0.993893096
12378,0.157030855
12388,0.079211847
12391,0.805444109
12392,0.879626525
12403,0.925605185
12406,0.966955009
12413,0.997561435
12415,0.921219996
12429,0.002954532
12432,0.997101409
12435,0.001481072
12447,0.951078214
12448,0.985941837
12456,0.99999486
12461,0.99991509
12463,0.091040522
12467,0.996478633
12470,0.642178429
12471,0.958907408
12484,0.000365241
12486,0.937626894
12487,0.657500135
12490,0.878950424
12491,0.731499226
12492,0.289705764
12493,0.81262217
12496,0.07528756
12497,0.278226652
12498,0.98331895
12499,0.073033215
12500,4.06085E-05
12501,0.002122467
12502,0.285371581
12503,0.000573115
12504,0.943298431
12506,0.00337255
12507,0.981483121
12508,0.00337255
12509,0.001506312
12551,0.688117884
12555,0.838805018
12556,0.747068552
12558,0.635287756
12559,0.969973587
12563,0.7614849
12564,0.996982776
12566,0.895248752
12567,0.914653702
12568,0.908070908
12569,0.996621548
12570,0.869216811
12571,0.651684045
12572,0.59291041
12573,0.858400053
12575,0.969192197
12577,0.841802567
12579,0.918776209
12581,0.908070908
12582,0.596635086
12584,0.978665974
12585,0.470937122
12586,0.946938182
12587,0.741604261
12588,0.869216811
12589,0.094892716
12590,0.625044066
12591,0.686465277
12592,0.812501443
12594,0.841774475
12595,0.887353577
12596,0.841769077
12597,0.980104572
12599,0.852317115
12601,0.564526206
12605,0.946938182
12606,0.910107495
12608,0.902991943
12609,0.375132157
12611,0.989023397
12612,0.895272331
12619,0.986502051
12621,0.902991943
12623,0.892891091
12630,0.540688716
12635,0.999426356
12639,0.676164351
12643,0.81262217
12648,1
12649,1
12653,0.923312273
12656,0.297095929
11862,0.251622128
11863,0.397811887
11864,0.026407222
11866,0.08116557
11867,0.077137968
11868,0.193974451
11869,0.054059854
11870,0.02198641
11872,4.07752E-08
11873,0.715405747
11874,0.202452767
11876,0.235134685
11879,0.328075064
11880,0.200825998
11882,1.97993E-07
11883,0.16586965
11884,0.054622497
11885,0.276881194
11886,0.161860811
11887,0.671664086
11888,0.174037493
11889,0.146887336
11890,0.08495069
11892,0.317843012
11894,0.147339347
11895,0.30706059
11896,0.187344381
11897,0.337472127
11898,0.249192385
11899,0.358513563
11900,0.265448563
11903,0.159467451
11904,0.292100783
11905,2.22045E-16
11907,0.22277907
11908,0.241224772
11909,0.025835304
11910,0.116968637
11911,0.203781413
11912,0.2389053
11915,0.376396029
11916,0.122283045
11917,0.157271887
11919,0.033758646
11920,0.292817492
11921,0.041113469
11926,0.708253261
11928,0.357377094
11929,0.351378859
11931,0.305572685
11932,0.216686851
11934,0.089264509
11935,0.034724555
11936,0.258019283
11939,0.243722353
11943,0.142697201
11948,2.28595E-08
11951,0.286383536
11952,0.279411881
11954,0.363807605
11958,0.241308216
11962,0.030911189
11963,0.263465267
11964,0.271716346
11965,0.286383536
11986,0.13955297
11988,0.139476008
11994,0.227041185
11998,0.308307757
11999,0.357528951
12012,0.414323704
12013,0.275891063
12014,0.777607886
12016,0.355757525
12024,0.063916781
12035,2.10741E-07
12036,2.73582E-08
12037,0.421621205
12038,0.015764858
12040,0.269495329
12043,0.18656191
12047,0.246094638
12050,0.361681986
12052,0.278704993
12054,0.033758646
12057,0.643271039
12060,0.322545351
12069,0.168426743
12070,0.164099146
12071,3.47282E-08
12077,0.043029241
12078,0.305258026
12085,0.204598376
12086,3.47282E-08
12088,0.078376723
12095,0.23032042
12096,0.846999079
12098,0.31689074
12100,0.087681963
12101,0.305258026
12103,0.163975035
12104,0.157264995
12106,0.231902747
12109,0.093501621
12110,0.018914241
12119,0.283068578
12120,0.475488636
12128,0.203695971
12131,0.252220805
12133,0.658844408
12135,0.301502998
12137,0.30250071
12142,0.278866698
12143,0.239937197
12144,0.147043291
12148,0.314712058
12150,0.171005202
12153,0.03859863
12158,0.305258026
12159,0.004310639
12164,0.404138802
12165,0.255859056
12170,0.026976481
12171,0.18206988
12175,0.335102225
12176,0.424087027
12178,0.031990546
12179,0.296985576
12184,0.404138802
12193,0.217601713
12194,0.30448143
12195,0.144094951
12197,0.14866319
12198,0.065575157
12202,0.053474442
12207,0.273518993
12210,0.043034357
12211,0.38933335
12216,4.39553E-09
12218,0.281851705
12220,3.80537E-08
12222,0.274851509
12223,0.306353547
12225,0.287105401
12233,0.602031859
12235,0.258538027
12238,0.171543894
12242,0.269858594
12243,0.26916933
12246,0.348845645
12247,0.27360958
12250,0.308222083
12251,0.097777044
12255,0.095190436
12256,0.54293574
12258,0.076920811
12259,0.216729323
12262,0.209574862
12266,0.110487843
12267,0.116133739
12269,3.34015E-08
12276,0.216187469
12277,0.189632708
12279,0.278704993
12281,0.035714634
12282,0.095190436
12284,0.183650246
12287,0.393152225
12288,0.047601793
12290,0.065611623
12292,3.57616E-08
12293,0.223174461
12294,0.229634598
12295,0.30574337
12296,0.065126209
12298,0.184652989
12299,0.305572685
12300,0.07479833
12301,6.9397E-08
12302,0.235145048
12304,0.204445243
12306,0.074114198
12307,0.270193444
12309,0.493255069
12311,0.058986016
12312,0.205292274
12313,0.184894014
12314,0.18116299
12317,0.144962387
12318,0.624244283
12319,0.051350457
12320,0.176732519
12321,0.118971167
12323,0.201386697
12325,0.132865748
12326,0.020130986
12327,0.143149312
12328,0.161619853
12329,0.052778576
12330,0.219198313
12333,0.17336573
12334,0.209318541
12335,0.167880452
12336,0.028016117
12337,3.77099E-08
12338,0.103051979
12341,0.033862391
12342,0.223356319
12343,0.161950526
12345,0.398651786
12347,0.177302137
12349,0.258686593
12350,0.17001686
12351,0.14240336
12355,0.438408441
12356,0.146917773
12358,0.28945338
12359,0.464247554
12360,7.28172E-09
12362,0.276070834
12363,0.051811242
12365,0.248546388
12368,0.301863488
12369,0.036700959
12370,0.224744354
12371,0.278418384
12372,0.165897215
12373,0.101689013
12375,0.054008945
12376,0.137072103
12377,0.0221771
12379,9.36038E-14
12380,0.284135591
12381,0.345493548
12382,0.172075405
12383,0.237177494
12384,1.8261E-06
12385,0.249808821
12386,0.014283947
12387,0.051663775
12389,0.261427086
12390,0.124388178
12393,0.296056073
12394,0.03592846
12395,0.052842614
12396,0.196938859
12397,0.194964252
12398,0.196951489
12399,0.112220978
12400,0.229680594
12401,0.086769505
12402,0.163471686
12404,0.079412114
12405,0.065884313
12407,0.451142318
12408,0.300935368
12409,0.300252768
12410,0.063652784
12411,0.22498819
12412,0.065872175
12414,0.094191104
12416,0.119624007
12417,0.07456138
12418,0.021060175
12419,0.383737273
12420,0.237177494
12421,0.056914948
12422,0.122792168
12423,0.07423122
12424,0.113635705
12425,0.03130802
12426,0.196951489
12427,0.081939227
12428,0.705309271
12430,0.599044165
12431,0.199878966
12433,0.026982021
12434,0.328363612
12436,0.221926784
12437,0.108296798
12438,0.155815637
12439,0.40356258
12440,0.258501929
12441,6.63872E-09
12442,2.32231E-09
12443,0.243722353
12444,0.261363965
12445,0.035812912
12446,0.200001088
12449,0.046243587
12450,0.096439177
12451,0.204193392
12452,2.22045E-16
12453,0.065872175
12454,0.211756296
12455,0.025836613
12457,0.12670815
12458,0.052936849
12459,0.282078581
12460,0.081166003
12462,0.024400624
12464,0.093687338
12465,0.131384718
12466,0.587728747
12468,0.013377166
12469,0.093429972
12472,0.15700662
12473,0.078948652
12474,0.396883756
12475,0.371308175
12476,0.078120502
12477,0.284974136
12478,0.305944434
12479,0.417910477
12480,0.406145474
12481,0.414953587
12482,0.26516609
12483,0.327899486
12485,0.287640997
12488,0.169771181
12489,0.165778193
12494,0.186106663
12495,0.085300379
12505,0.29465172
12510,0.27367883
12511,0.146034255
12512,0.345672656
12513,0.383219275
12514,0.309135137
12515,0.363336756
12516,0.212260242
12517,0.184645161
12518,0.207365711
12519,0.246085201
12520,0.146046565
12521,0.231669912
12522,0.210136292
12523,0.301502998
12524,0.167530341
12525,0.274851509
12526,0.274851509
12527,0.21499678
12528,0.2031249
12529,0.264928571
12530,0.07032158
12531,0.27350866
12532,0.152651652
12533,0.114326718
12534,0.275567366
12535,0.732799571
12536,0.166229675
12537,0.218323488
12538,0.16551025
12539,0.181000281
12540,0.220276721
12541,0.192867321
12542,0.172602678
12543,0.250860048
12544,0.075689307
12545,0.207365711
12546,0.156013395
12547,0.14240055
