UniqueID,Probability1
11865,0.837186838
11871,0.810583759
11875,0.930785636
11877,0.966478869
11878,0.570540006
11881,0.809397745
11891,0.993422683
11893,0.641132134
11901,0.2453754
11902,0.999769001
11906,0.924812649
11913,0.812863521
11914,0.092912964
11918,0.818455445
11922,0.997260064
11923,0.999946829
11924,0.151878229
11925,0.999827817
11927,0.837223471
11930,0.984044053
11933,0.771630894
11937,0.893381684
11938,0.384372899
11940,0.668155806
11941,0.417778049
11942,0.999816079
11944,0.999999876
11945,0.999998303
11946,0.837223471
11947,0.996333871
11949,0.942112834
11950,0.928604774
11953,0.999875669
11955,0.96208653
11956,0.984044053
11957,0.473236069
11959,0.98371083
11960,0.965808276
11961,0.992239664
11966,0.997996213
11967,0.811631298
11968,0.921608242
11969,0.834880289
11970,0.995640604
11971,0.717399045
11972,0.849373284
11973,0.941915541
11974,0.999992796
11975,0.999999819
11976,0.348165005
11977,0.90164815
11978,0.612606498
11979,0.959092769
11980,0.967046044
11981,0.928459156
11982,0.989970038
11983,0.991662371
11984,0.999042571
11985,0.984044053
11987,0.937947219
11989,0.990692377
11990,0.923827553
11991,0.862671408
11992,0.860231385
11993,0.999923391
11995,0.458744081
11996,0.824374924
11997,0.477047819
12000,0.811631298
12001,0.986179609
12002,0.999228289
12003,0.998705578
12004,0.758748972
12005,0.991273807
12006,0.958540401
12007,0.815706195
12008,0.02869255
12009,0.849002802
12010,0.998959009
12011,0.986595082
12015,0.986179609
12017,0.959092769
12018,0.96902323
12019,0.883049967
12020,0.830362412
12021,0.906105672
12022,0.91640992
12023,0.811786957
12025,0.924892423
12026,0.996067161
12027,0.978154013
12028,0.028258088
12029,0.995769702
12030,0.96902323
12031,0.995828729
12032,0.744412008
12033,0.631211153
12034,0.756028435
12039,0.820620372
12041,0.721230971
12042,0.169781191
12044,0.065529908
12045,0.646582994
12046,0.601663607
12048,0.68934159
12049,0.986182713
12051,0.966883541
12053,0.63424535
12055,0.999999961
12056,0.998957446
12058,0.960481473
12059,0.982972496
12061,0.987087081
12062,0.990689899
12063,0.722434659
12064,0.981418627
12065,0.724220273
12066,0.637778337
12067,0.946590189
12068,0.8229316
12072,0.811672388
12073,0.363512838
12074,0.356162319
12075,0.214182232
12076,0.989407607
12079,0.966403128
12080,0.777473125
12081,0.976686677
12082,0.840817328
12083,0.999153
12084,0.999999998
12087,0.981779853
12089,0.999058376
12090,0.999751201
12091,0.986904612
12092,0.364719333
12093,0.22947215
12094,0.917578229
12097,0.966679507
12099,0.266804411
12102,0.999977694
12105,0.99317233
12107,0.999831343
12108,0.017249035
12111,0.826176698
12112,0.449599719
12113,0.9966712
12114,0.894031184
12115,0.361208016
12116,0.811672388
12117,0.256302369
12118,0.965845426
12121,0.825222118
12122,0.282892669
12123,0.985092295
12124,0.964158154
12125,0.978139448
12126,0.994452637
12127,0.971218467
12129,0.952300697
12130,0.964223839
12132,0.056615453
12134,0.998392795
12136,0.933147676
12138,0.595204636
12139,0.999687802
12140,0.976434996
12141,0.015499716
12145,0.840817328
12146,0.999718979
12147,0.968919007
12149,0.995456725
12151,0.902488941
12152,1
12154,0.94356884
12155,0.776851858
12156,0.604623296
12157,0.966991074
12160,0.709150986
12161,0.811672388
12162,0.966603999
12163,0.975028803
12166,0.997646946
12167,0.836611762
12168,0.895159009
12169,0.993497735
12172,1
12173,0.800030545
12174,0.998547046
12177,0.999812783
12180,0.793107132
12181,0.119679704
12182,0.935922606
12183,0.579426686
12185,0.506690618
12186,0.999999942
12187,0.494680327
12188,0.456694553
12189,0.722816254
12190,0.951724235
12191,0.144929227
12192,0.785609026
12196,0.852746072
12199,0.713586001
12200,0.288122483
12201,0.999999991
12203,0.085940537
12204,0.883648327
12205,0.999896654
12206,0.998446173
12208,0.946221398
12209,0.999990432
12212,0.237139282
12213,1
12214,0.572863123
12215,0.981214878
12217,0.095010144
12219,0.395150781
12221,0.990030632
12224,0.99999991
12226,0.58085968
12227,0.999617303
12228,0.98680442
12229,0.871101623
12230,0.967290474
12231,1
12232,0.997656669
12234,0.959103313
12236,0.643238301
12237,0.999988788
12239,0.451273791
12240,0.999999995
12241,0.516763915
12244,0.978557751
12245,0.999999991
12248,0.997511031
12249,0.203399516
12252,0.00242222
12253,0.158538518
12254,0.888199984
12257,0.216002024
12260,0.999995399
12261,0.060748899
12263,0.995833928
12264,0.815706195
12265,0.964341614
12268,0.867344687
12270,0.677413214
12271,0.995735292
12272,0.95816139
12273,0.445352003
12274,0.136008595
12275,0.922331663
12278,0.89008706
12280,0.130657344
12283,0.544717726
12285,0.428878764
12286,0.463403987
12289,0.110879496
12291,0.074537363
12297,0.572863123
12303,0.114498262
12305,0.986205007
12308,0.994298547
12310,0.994272429
12315,0.017369155
12316,0.00026987
12322,0.9984406
12324,0.968938491
12331,0.16462177
12332,0.986595082
12339,0.330406048
12340,1
12344,0.323700697
12346,0.977635812
12348,0.999986621
12352,0.984617076
12353,1
12354,0.999998982
12357,0.452078114
12361,0.101900981
12364,0.001642906
12366,0.942702598
12367,0.428878764
12374,0.995736434
12378,0.076415509
12388,0.022419631
12391,0.797715266
12392,0.999999997
12403,0.920263666
12406,0.862103182
12413,0.998245137
12415,0.511975814
12429,0.280952247
12432,0.997646946
12435,0.000616483
12447,0.966741767
12448,0.962865205
12456,0.999996798
12461,0.999946512
12463,0.113391947
12467,0.997457093
12470,0.460539279
12471,0.991158354
12484,0.000165157
12486,0.938687623
12487,0.354311831
12490,0.912373863
12491,0.715670132
12492,0.207211561
12493,0.845960963
12496,0.115354369
12497,0.397978066
12498,0.986595082
12499,0.045269307
12500,3.24514E-05
12501,0.00098535
12502,0.274732588
12503,0.000170986
12504,0.978886013
12506,0.00190012
12507,0.983115315
12508,0.00190012
12509,0.000564727
12551,0.827534402
12555,0.847907504
12556,0.748028891
12558,0.628009847
12559,0.974587551
12563,0.728431598
12564,0.998395317
12566,0.999690686
12567,0.781249957
12568,0.915176286
12569,0.998414012
12570,0.885379446
12571,0.916387901
12572,0.999997229
12573,0.926845145
12575,0.980056899
12577,0.995826921
12579,0.950092724
