UniqueID,Probability1
11862,0.37013407
11863,0.340408099
11864,0.349303646
11865,0.850903301
11866,0.218526076
11867,0.20899408
11868,0.157944484
11869,0.282418952
11870,0.328269167
11871,0.815081501
11872,0.291355221
11873,0.566483685
11874,0.146069179
11875,0.952120869
11876,0.286396905
11877,0.916842916
11878,0.632679211
11879,0.320651066
11880,0.28823868
11881,0.966677227
11882,0.214652427
11883,0.317181671
11884,0.149895147
11885,0.254929141
11886,0.227987718
11887,0.370318665
11888,0.218096948
11889,0.129298347
11890,0.186971087
11891,0.997449805
11892,0.30343801
11893,0.632679211
11894,0.278741942
11895,0.15141774
11896,0.041797035
11897,0.248426691
11898,0.378896303
11899,0.46160095
11900,0.062632501
11901,0.490226706
11902,0.999611781
11903,0.273491457
11904,0.212821204
11905,0.239483411
11906,0.944875238
11907,0.128703331
11908,0.171528958
11909,0.18584453
11910,0.24345139
11911,0.157878353
11912,0.266294209
11913,0.829654098
11914,0.548027738
11915,0.296791075
11916,0.072297489
11917,0.090012218
11918,0.850903301
11919,0.405977059
11920,0.239741041
11921,0.146778677
11922,0.934204829
11923,0.999946017
11924,0.999999957
11925,0.999599982
11926,0.248641729
11927,0.850940387
11928,0.465272641
11929,0.158642378
11930,0.990585613
11931,0.283127776
11932,0.194464273
11933,0.879588997
11934,0.190380447
11935,0.109391968
11936,0.263243179
11937,0.90152229
11938,0.925169439
11939,0.223675256
11940,0.697708289
11941,0.319186717
11942,0.993958057
11943,0.144107809
11944,0.95671922
11945,0.990585613
11946,0.850940387
11947,0.999864239
11948,0.260391883
11949,0.957849014
11950,0.880727875
11951,0.125905012
11952,0.266797231
11953,0.999934362
11954,7.95777E-08
11955,0.914933202
11956,0.990585613
11957,0.998879757
11958,0.204949596
11959,0.975621319
11960,0.704103116
11961,0.758585686
11962,0.219209858
11963,0.18687296
11964,0.24657578
11965,0.125905012
11966,0.871217524
11967,0.853394134
11968,0.899423781
11969,0.692728732
11970,0.853394134
11971,0.768313506
11972,0.886363129
11973,0.953291657
11974,0.999994578
11975,0.833786656
11976,0.808439692
11977,0.730758144
11978,0.471691354
11979,0.975826603
11980,0.438645054
11981,0.934937591
11982,0.763111599
11983,0.994967743
11984,0.998757321
11985,0.990585613
11986,0.484053432
11987,0.953869541
11988,0.101014516
11989,0.988063603
11990,0.95674654
11991,0.875357728
11992,0.928876245
11993,0.99992538
11994,0.319760186
11995,0.550371067
11996,0.87075491
11997,0.121968494
11998,0.269785603
11999,0.32890953
12000,0.853394134
12001,0.729356726
12002,0.99899901
12003,0.990399441
12004,0.961699421
12005,0.988188686
12006,0.889730829
12007,0.857014175
12008,0.214726231
12009,0.818021034
12010,0.995700597
12011,0.990399441
12012,0.284349576
12013,0.214725291
12014,0.531593733
12015,0.729356726
12016,0.700113506
12017,0.975826603
12018,0.974594972
12019,0.953503618
12020,0.836107881
12021,0.933300616
12022,0.924603713
12023,0.869722649
12024,0.159702253
12025,0.940059365
12026,0.99980593
12027,0.989227212
12028,0.021604827
12029,0.953246464
12030,0.974594972
